guest_key,guest_id,full_name,nationality,lifetime_bookings,lifetime_spend,first_stay_date,last_stay_date
7798330703401445066,7798330703401445066,,ESP,11,3280.0,2017-02-15,2017-02-15
7798413980466779424,7798413980466779424,,USA,4,1352.04,2017-06-14,2017-07-12
7798744557472336891,7798744557472336891,,MAR,3,853.92,2015-09-15,2017-01-12
7798814872302464214,7798814872302464214,,PRT,1,134.0,2015-09-09,2015-09-09
7799746602229580936,7799746602229580936,,PRT,4,1564.9899999999998,2016-12-02,2017-08-19
7800590179600280579,7800590179600280579,,GBR,3,469.52,2016-04-07,2017-01-26
7802300793507837552,7802300793507837552,,HUN,2,0.0,2017-02-13,2017-05-23
7802524865337168342,7802524865337168342,,SWE,10,9917.89,2015-07-23,2017-07-12
7803283096624403600,7803283096624403600,,BEL,169,96496.4,2015-07-03,2017-08-27
7803789175162916018,7803789175162916018,,POL,304,141741.32,2015-08-05,2017-08-27
7807079371866467672,7807079371866467672,,PRT,40,12452.199999999999,2016-04-21,2017-08-31
7807403172349971159,7807403172349971159,,PRT,7,1936.5,2017-03-26,2017-04-01
7808424516917563896,7808424516917563896,,DNK,1,213.0,2016-01-19,2016-01-19
7810769013338389125,7810769013338389125,,PRT,4,2319.2999999999997,2015-08-03,2016-05-14
7811337041333625035,7811337041333625035,,PRT,1,45.0,2016-11-29,2016-11-29
7812335503163162238,7812335503163162238,,ESP,2,3829.0,2017-08-10,2017-08-10
7817120130341068034,7817120130341068034,,PRT,2,490.0,2016-04-19,2016-06-15
7820036590357860993,7820036590357860993,,PRT,3,112.0,2016-01-13,2017-05-15
7820065617928048843,7820065617928048843,,ROU,5,2577.2,2015-07-11,2017-08-25
7820846397338770008,7820846397338770008,,LTU,3,909.0,2015-11-02,2016-03-17
7822378848753321202,7822378848753321202,,HRV,1,386.75,2017-05-29,2017-05-29
7826420060596312609,7826420060596312609,,SRB,1,483.28000000000003,2016-10-31,2016-10-31
7827548613317246490,7827548613317246490,,MOZ,1,396.0,2016-03-02,2016-03-02
7827984882954627894,7827984882954627894,,CHL,1,688.5,2017-08-19,2017-08-19
7828448884957861686,7828448884957861686,,JPN,2,614.04,2015-12-07,2017-06-30
7828807806429964987,7828807806429964987,,SWE,1,300.0,2017-04-05,2017-04-05
7829295897733728395,7829295897733728395,,PRT,1,930.0,2015-08-11,2015-08-11
7829686917119435141,7829686917119435141,,GBR,1,210.60000000000002,2017-05-29,2017-05-29
7829903215849628849,7829903215849628849,,PRT,8,2770.0,2016-05-16,2016-05-17
7831372280879999117,7831372280879999117,,ESP,55,39583.020000000004,2015-07-19,2017-08-28
7833482494622631162,7833482494622631162,,FRA,4,1465.1599999999999,2015-08-17,2015-09-30
7833612689235154978,7833612689235154978,,PRT,2,1690.0,2016-08-28,2016-08-28
7834760209003374338,7834760209003374338,,CHE,2,2257.85,2015-07-05,2016-07-14
7835053640392439273,7835053640392439273,,DEU,24,8770.75,2016-03-26,2017-08-24
7839779916547528224,7839779916547528224,,PRT,2,100.0,2017-01-12,2017-01-12
7843842061843345649,7843842061843345649,,LTU,1,496.0,2017-04-19,2017-04-19
7845240212950176829,7845240212950176829,,DEU,1,1370.3799999999999,2015-08-05,2015-08-05
7846162237489929254,7846162237489929254,,TUN,3,1332.56,2015-08-12,2017-08-24
7846588398103699732,7846588398103699732,,MNE,1,300.0,2016-11-28,2016-11-28
7849226376040603935,7849226376040603935,,PRT,1,0.0,2017-07-16,2017-07-16
7849763447613445703,7849763447613445703,,HUN,1,852.8499999999999,2017-08-09,2017-08-09
7850193479704318532,7850193479704318532,,PRT,1,130.0,2017-02-15,2017-02-15
7851237982116591160,7851237982116591160,,PRT,12,8323.35,2016-05-31,2017-07-15
7852209604091144392,7852209604091144392,,FIN,2,181.9,2016-08-25,2016-08-25
7852368819690030904,7852368819690030904,,USA,25,7149.96,2015-09-25,2016-07-22
7856229872955311801,7856229872955311801,,FRA,1,957.0,2016-08-04,2016-08-04
7857810123456265578,7857810123456265578,,ESP,3,361.9,2015-10-26,2015-11-20
7858303237084555725,7858303237084555725,,IRL,1,559.3000000000001,2016-09-03,2016-09-03
7859632842711375537,7859632842711375537,,BEL,1,404.36,2017-07-24,2017-07-24
7863252959975126849,7863252959975126849,,NLD,4,1133.1999999999998,2015-10-11,2017-06-29
7863420270948576679,7863420270948576679,,BRA,2,192.0,2017-04-18,2017-04-18
7865232820987847267,7865232820987847267,,DNK,8,5238.1,2016-04-23,2016-09-24
7865518088255217763,7865518088255217763,,NLD,2,597.6,2017-06-04,2017-08-31
7868285336952958308,7868285336952958308,,PRT,52,4454.0,2015-12-11,2017-08-23
7870078728045081463,7870078728045081463,,AGO,6,3828.46,2015-08-18,2015-11-23
7870761228176084430,7870761228176084430,,ESP,2161,845243.89,2015-08-05,2017-08-30
7870923006987765616,7870923006987765616,,GBR,1,61.0,2016-02-17,2016-02-17
7872153108321923090,7872153108321923090,,NCL,1,702.0,2017-05-15,2017-05-15
7873895648537525116,7873895648537525116,,ESP,1,143.2,2017-08-20,2017-08-20
7874220693503450434,7874220693503450434,,ISR,230,86033.69,2015-08-05,2017-08-27
7874636889314758637,7874636889314758637,,DEU,6,1193.0,2016-04-04,2017-04-08
7876421492252040193,7876421492252040193,,GBR,7,2342.61,2015-11-07,2015-11-08
7876747705294572960,7876747705294572960,,ISL,9,5010.21,2016-05-21,2017-06-12
7877867222405360568,7877867222405360568,,ITA,1,144.0,2017-05-01,2017-05-01
7882366699877797027,7882366699877797027,,CHE,2,375.0,2016-11-20,2016-11-21
7883262772603272006,7883262772603272006,,CHE,33,2146.5,2015-09-09,2017-06-20
7884232458076168365,7884232458076168365,,BEL,1,242.25,2016-05-17,2016-05-17
7885886628842018746,7885886628842018746,,MYT,2,1480.5,2017-06-25,2017-08-05
7886808455717337635,7886808455717337635,,AUT,2,681.0,2016-04-30,2017-03-05
7886887395786440045,7886887395786440045,,PRT,2,129.0,2016-01-13,2016-04-20
7888161775234878894,7888161775234878894,,PRT,1,160.0,2016-03-17,2016-03-17
7890552859700235283,7890552859700235283,,FRA,5,930.0,2017-03-10,2017-03-10
7892779094351655702,7892779094351655702,,CPV,1,109.65,2016-10-13,2016-10-13
7893396350298635786,7893396350298635786,,HUN,3,3056.18,2017-04-08,2017-07-30
7897372249992238112,7897372249992238112,,GBR,1345,751452.64,2015-07-01,2017-08-31
7899009430455649955,7899009430455649955,,GBR,1,145.0,2016-09-19,2016-09-19
7901858638546271380,7901858638546271380,,PRT,6,776.0,2016-02-11,2017-06-01
7904384754189955245,7904384754189955245,,ITA,218,129442.82,2015-07-18,2017-08-31
7908182500457826468,7908182500457826468,,FRA,1,242.0,2016-08-18,2016-08-18
7908809049380790386,7908809049380790386,,ESP,89,23858.96,2015-09-05,2017-08-30
7911021170739927386,7911021170739927386,,TUR,129,52545.64,2015-09-20,2017-08-21
7911210148850195134,7911210148850195134,,GBR,1,133.5,2015-10-15,2015-10-15
7917304642727910284,7917304642727910284,,ROU,1,1736.4,2015-07-23,2015-07-23
7920836144399088533,7920836144399088533,,PRT,1,0.0,2016-10-03,2016-10-03
7921238623918208596,7921238623918208596,,ESP,15,8100.34,2015-09-04,2017-08-31
7921472508297921405,7921472508297921405,,PRT,1,45.0,2017-04-18,2017-04-18
7923905070557058918,7923905070557058918,,ESP,1,436.0,2015-10-19,2015-10-19
7925409256474907624,7925409256474907624,,BIH,6,2398.2,2016-10-25,2017-04-01
7928045343996442453,7928045343996442453,,FRA,1,1305.18,2015-09-30,2015-09-30
7929860952012078010,7929860952012078010,,AUT,3,380.0,2016-10-10,2016-10-20
7930299116567429580,7930299116567429580,,PRI,1,39.0,2016-05-03,2016-05-03
7935284328822469484,7935284328822469484,,GBR,4,0.0,2016-06-08,2017-05-15
7936082454537132946,7936082454537132946,,STP,2,344.0,2015-08-20,2017-05-18
7937929846460822695,7937929846460822695,,FRA,1,580.0,2015-12-29,2015-12-29
7939092143775021406,7939092143775021406,,FRA,1,144.0,2015-09-12,2015-09-12
7939183877894328501,7939183877894328501,,IRL,1,71.1,2015-12-29,2015-12-29
7939519611551779111,7939519611551779111,,PRT,1,48.0,2015-11-09,2015-11-09
7940291393930213629,7940291393930213629,,PRT,2,84.0,2016-04-05,2016-04-05
7940977540809753888,7940977540809753888,,PRT,2,460.0,2017-06-26,2017-06-26
7941165580924631330,7941165580924631330,,PRT,48,12432.51,2015-07-13,2016-03-01
7942286689394856773,7942286689394856773,,FRA,2,799.0,2015-10-18,2016-05-13
7942564565570926318,7942564565570926318,,PRT,17,3616.9,2016-11-21,2017-08-29
7945097805236358766,7945097805236358766,,UNK,3,480.15999999999997,2016-04-11,2017-04-30
7945419259925547481,7945419259925547481,,IND,5,1699.74,2016-04-17,2017-05-25
7947673746711932016,7947673746711932016,,PRT,29,9831.89,2016-09-20,2017-08-25
7949771614974243250,7949771614974243250,,ALB,1,565.0,2016-06-05,2016-06-05
7950630300208785261,7950630300208785261,,ESP,33,10272.44,2016-08-04,2017-08-21
7952804569333169314,7952804569333169314,,ITA,2,190.0,2016-10-10,2017-03-15
7955904374625749172,7955904374625749172,,ESP,2,201.70999999999998,2015-07-05,2017-08-25
7955924300695922113,7955924300695922113,,IRL,1,540.54,2015-09-11,2015-09-11
7956306941362110450,7956306941362110450,,PRT,4,339.95000000000005,2015-09-23,2015-12-28
7956817253779489742,7956817253779489742,,PRT,1,441.0,2017-06-18,2017-06-18
7959059916914814176,7959059916914814176,,ESP,4,1711.6999999999998,2016-04-13,2016-12-30
7959641901579643518,7959641901579643518,,GBR,1,95.0,2017-06-08,2017-06-08
7961456096220271965,7961456096220271965,,ESP,2,128.0,2016-02-05,2016-02-12
7962538381814321401,7962538381814321401,,AUT,1,285.81,2016-03-12,2016-03-12
7964844255383843557,7964844255383843557,,IRL,13,7797.84,2015-07-08,2015-09-27
7967765245194493592,7967765245194493592,,FRA,2,462.24,2016-08-26,2016-11-14
7968107630982847120,7968107630982847120,,PRT,5,384.0,2015-10-21,2016-07-26
7969229847260890183,7969229847260890183,,FRA,7,566.0,2016-04-26,2016-05-17
7972535406470917832,7972535406470917832,,NLD,2,283.0,2016-03-01,2017-03-14
7975760455980540367,7975760455980540367,,PRT,2,80.0,2016-03-09,2016-03-09
7975874518013002812,7975874518013002812,,KOR,1,120.0,2016-10-16,2016-10-16
7977229685217103119,7977229685217103119,,PRT,13,2337.0,2015-11-20,2016-12-05
7977570550107012792,7977570550107012792,,PRT,5,279.0,2015-12-15,2017-04-18
7977870907790318531,7977870907790318531,,ESP,2,1180.0,2017-03-18,2017-07-14
7979117548128216943,7979117548128216943,,UNK,3,123.4,2016-01-13,2016-11-28
7981110741371566480,7981110741371566480,,FRA,3,755.0,2016-09-12,2016-10-18
7982518887152449197,7982518887152449197,,PRT,2,416.0,2017-05-27,2017-05-27
7983589834354658815,7983589834354658815,,PRT,2,225.0,2016-11-23,2016-11-23
7987451710268416955,7987451710268416955,,ITA,1,468.0,2016-09-17,2016-09-17
7988789056302063321,7988789056302063321,,USA,17,3851.87,2015-10-04,2016-12-22
7992032174589274321,7992032174589274321,,ESP,3,324.0,2015-11-20,2017-03-18
7994398905445516021,7994398905445516021,,PRT,1,34.2,2017-03-01,2017-03-01
7994885942723873100,7994885942723873100,,PRT,1,362.1,2016-06-29,2016-06-29
7999397194594998983,7999397194594998983,,FRA,2,240.0,2016-12-10,2016-12-11
8001362093342773295,8001362093342773295,,PRT,35,4340.0,2015-07-02,2015-10-29
8001623388283113823,8001623388283113823,,NZL,1,470.0,2016-11-06,2016-11-06
8002527691546845073,8002527691546845073,,UNK,2,0.0,2016-12-06,2017-04-10
8002666552491408119,8002666552491408119,,CHE,1,181.0,2016-05-19,2016-05-19
8003963822591645829,8003963822591645829,,GBR,1,270.0,2017-08-29,2017-08-29
8006254953570929007,8006254953570929007,,URY,14,5888.52,2016-04-27,2017-08-16
8008133178065714700,8008133178065714700,,ESP,4,429.0,2015-12-02,2017-08-09
8009150315091508423,8009150315091508423,,PRT,3,422.0,2015-10-04,2016-04-09
8011070437226264417,8011070437226264417,,PRT,1,93.0,2017-02-09,2017-02-09
8011381100058887724,8011381100058887724,,COM,1,71.61,2016-02-15,2016-02-15
8012043787292561841,8012043787292561841,,AUS,2,1677.04,2017-04-19,2017-04-19
8012189759981650785,8012189759981650785,,UNK,1,50.0,2016-02-03,2016-02-03
8013932776111613793,8013932776111613793,,FRA,8,1238.0,2015-09-14,2015-09-14
8015625042906876172,8015625042906876172,,AGO,9,4365.0,2016-02-24,2017-08-24
8017108536874490039,8017108536874490039,,CHN,2,280.0,2016-08-19,2016-08-19
8017661595320672321,8017661595320672321,,MEX,1,250.0,2017-07-27,2017-07-27
8019366853613845541,8019366853613845541,,FRA,1,91.0,2016-03-02,2016-03-02
8019721393697507962,8019721393697507962,,NLD,2,772.0,2017-03-29,2017-03-29
8020320008664145734,8020320008664145734,,PRT,1,222.0,2015-11-02,2015-11-02
8021260994889820185,8021260994889820185,,SGP,1,260.7,2016-12-24,2016-12-24
8023913046178078426,8023913046178078426,,PRT,1,35.0,2017-03-29,2017-03-29
8027895420526369219,8027895420526369219,,MCO,3,805.0,2016-02-27,2017-02-02
8029755552799609956,8029755552799609956,,CZE,1,531.3,2017-05-12,2017-05-12
8029913648964683811,8029913648964683811,,PRT,8,3204.1,2015-10-03,2017-05-20
8030193599681665928,8030193599681665928,,PRT,1,178.0,2016-03-16,2016-03-16
8031225976457348919,8031225976457348919,,USA,1,633.0,2016-05-23,2016-05-23
8031362607034961352,8031362607034961352,,PRT,73,8329.05,2015-10-24,2017-07-07
8036491213429962001,8036491213429962001,,PRT,37,14391.2,2016-04-20,2017-08-16
8041253565622410095,8041253565622410095,,MEX,3,2145.0,2016-07-08,2017-07-19
8041563793960236797,8041563793960236797,,ESP,7,872.0,2015-09-14,2017-02-23
8043504653964624105,8043504653964624105,,PRT,1,120.0,2015-11-27,2015-11-27
8044376180310812714,8044376180310812714,,ISR,3,1038.4,2016-09-11,2017-08-22
8049301204091453692,8049301204091453692,,URY,2,454.5,2017-05-07,2017-05-12
8053171124890039310,8053171124890039310,,USA,1,951.0,2016-07-31,2016-07-31
8053997725066025121,8053997725066025121,,SVK,1,150.0,2016-11-21,2016-11-21
8056229057833224607,8056229057833224607,,GBR,2,850.89,2016-12-30,2017-04-28
8061579113984090981,8061579113984090981,,PRT,2,155.0,2015-12-29,2016-01-21
8067112920439221387,8067112920439221387,,PRI,1,444.0,2016-12-30,2016-12-30
8069841172014028673,8069841172014028673,,SEN,1,240.0,2016-09-30,2016-09-30
8071129961759162067,8071129961759162067,,PRT,1,90.0,2017-03-07,2017-03-07
8074485747426152532,8074485747426152532,,USA,2,375.0,2017-04-04,2017-05-25
8076106771115137438,8076106771115137438,,DEU,1,139.0,2016-03-20,2016-03-20
8078215170231701978,8078215170231701978,,PRT,3,560.0,2016-02-24,2016-02-25
8078964632308365955,8078964632308365955,,FRA,6,1490.0,2015-09-28,2017-04-26
8079029132938632615,8079029132938632615,,GBR,34,15386.01,2016-09-02,2017-07-24
8079513283587196353,8079513283587196353,,USA,7,3218.6,2016-10-14,2017-08-09
8079733067159333635,8079733067159333635,,PRT,1,84.0,2016-05-03,2016-05-03
8080648231654131081,8080648231654131081,,SMR,1,264.6,2015-09-03,2015-09-03
8082647645785650299,8082647645785650299,,NLD,2,141.0,2017-01-06,2017-01-06
8083550999257175148,8083550999257175148,,TWN,2,600.0,2017-07-09,2017-07-09
8084097663510406093,8084097663510406093,,ESP,2,905.6,2015-08-07,2015-08-07
8086479721029180795,8086479721029180795,,ITA,84,27557.29,2015-07-25,2017-04-20
8087617491560658903,8087617491560658903,,GBR,69,19789.96,2015-09-21,2017-08-27
8089719193946974166,8089719193946974166,,GBR,3,546.2,2016-09-24,2017-08-03
8091008480308578738,8091008480308578738,,ESP,6,5165.0,2016-06-04,2017-08-08
8091242513021074271,8091242513021074271,,DNK,11,5117.21,2015-07-10,2017-07-18
8092776515333309078,8092776515333309078,,PRT,53,23900.88,2015-08-01,2017-08-19
8096401941615239400,8096401941615239400,,PRT,1,41.0,2016-02-01,2016-02-01
8096478187258585975,8096478187258585975,,DNK,1,260.0,2016-05-17,2016-05-17
8097958348072155796,8097958348072155796,,ISR,1,152.0,2015-09-18,2015-09-18
8098222561301689038,8098222561301689038,,MDV,1,516.0,2016-11-16,2016-11-16
8099317848582271379,8099317848582271379,,LAO,2,909.99,2017-08-09,2017-08-10
8099711547297842632,8099711547297842632,,PRT,1,2609.49,2017-08-27,2017-08-27
8101472440186244391,8101472440186244391,,ITA,6,1535.02,2016-11-18,2016-11-21
8101713478322344113,8101713478322344113,,DNK,20,10208.45,2015-10-19,2017-08-17
8103039426182649777,8103039426182649777,,ALB,1,428.0,2015-07-24,2015-07-24
8103346389806041880,8103346389806041880,,RUS,3,571.8,2017-03-21,2017-08-15
8104733967988564748,8104733967988564748,,PRT,1,137.6,2016-02-29,2016-02-29
8106640565931402076,8106640565931402076,,GBR,6,1562.6,2016-02-21,2016-05-27
8107146195466821344,8107146195466821344,,BLR,1,283.0,2016-01-19,2016-01-19
8107476044118948015,8107476044118948015,,PRT,3,118.0,2016-01-19,2016-03-10
8108477154531837376,8108477154531837376,,MAR,3,1050.0,2017-02-05,2017-02-05
8110208365165874892,8110208365165874892,,BEL,3,980.0,2016-10-02,2017-02-23
8110317818143205854,8110317818143205854,,CHE,1,240.0,2017-03-13,2017-03-13
8110844711581840021,8110844711581840021,,AUS,1,237.0,2016-03-14,2016-03-14
8113443127674839204,8113443127674839204,,PRT,35,6838.05,2017-05-20,2017-08-26
8113984413750377762,8113984413750377762,,PRT,17,4204.38,2015-09-19,2017-08-29
8118002229088467771,8118002229088467771,,AUS,1,100.0,2017-02-15,2017-02-15
8119058213718191832,8119058213718191832,,FRA,1,268.0,2017-04-03,2017-04-03
8119712734420505825,8119712734420505825,,IRL,1,876.8000000000001,2017-06-04,2017-06-04
8123995408599437664,8123995408599437664,,FRA,1,950.8100000000001,2016-06-09,2016-06-09
8124041215996117825,8124041215996117825,,CZE,2,284.0,2016-01-19,2016-01-19
8127871005548431694,8127871005548431694,,ESP,1,1203.8,2016-07-25,2016-07-25
8131535580511822498,8131535580511822498,,DEU,10,2909.0,2016-03-01,2016-03-11
8132250349657405328,8132250349657405328,,KOR,1,243.36,2016-09-09,2016-09-09
8135206158363910677,8135206158363910677,,QAT,1,210.0,2016-06-17,2016-06-17
8136981263417098749,8136981263417098749,,DEU,28,10334.710000000001,2016-03-30,2017-03-23
8139507774513876790,8139507774513876790,,FIN,13,2783.27,2015-07-16,2017-06-24
8141505180614535816,8141505180614535816,,PRT,1,50.0,2017-03-24,2017-03-24
8141809167683538044,8141809167683538044,,PRT,3,78.4,2016-11-02,2017-03-06
8143254551188805096,8143254551188805096,,NOR,1,330.0,2017-05-14,2017-05-14
8144454832417971571,8144454832417971571,,PRT,2,168.0,2016-04-11,2016-04-11
8145820763476166793,8145820763476166793,,NOR,1,195.0,2017-01-18,2017-01-18
8148394313436153326,8148394313436153326,,GRC,2,302.36,2016-12-02,2016-12-02
8152783438558529189,8152783438558529189,,PRT,2,0.0,2016-06-01,2017-08-28
8159854918420867289,8159854918420867289,,GBR,1,95.0,2017-03-15,2017-03-15
8160449110037014084,8160449110037014084,,PRT,12,7306.29,2016-04-12,2016-10-15
8160918140359001020,8160918140359001020,,ESP,126,21022.86,2015-07-01,2017-08-15
8162421926159140029,8162421926159140029,,GBR,1,209.44,2015-09-26,2015-09-26
8162619731225289607,8162619731225289607,,PRT,1,68.0,2015-09-26,2015-09-26
8164325031637378527,8164325031637378527,,ESP,1,252.0,2017-05-23,2017-05-23
8164458429564047647,8164458429564047647,,GBR,124,32775.08,2015-10-13,2017-03-02
8165434984546396765,8165434984546396765,,PRT,1,84.0,2016-03-30,2016-03-30
8167693131458200004,8167693131458200004,,BRA,2,968.0,2016-07-23,2016-07-23
8174950492282691087,8174950492282691087,,GBR,36,13084.210000000001,2016-09-02,2017-08-17
8176359589923956597,8176359589923956597,,PRT,1,55.0,2016-10-12,2016-10-12
8179725922287512000,8179725922287512000,,PRT,3,570.0,2017-04-04,2017-04-04
8184100001464358656,8184100001464358656,,PRT,2,119.0,2016-11-23,2017-06-07
8186987011501546912,8186987011501546912,,PRT,2,144.0,2015-10-09,2015-10-09
8188431572991246520,8188431572991246520,,GBR,20,2455.02,2017-02-15,2017-02-19
8188936925723315356,8188936925723315356,,ESP,267,63259.31,2015-07-02,2017-08-23
8192188956595749189,8192188956595749189,,NZL,28,7917.67,2015-11-02,2017-07-09
8198647653267177462,8198647653267177462,,DEU,12,2688.0,2017-03-11,2017-03-19
8199009920490149286,8199009920490149286,,PRT,1,563.5,2015-07-05,2015-07-05
8199263841988292975,8199263841988292975,,EGY,20,11268.06,2015-12-26,2017-08-11
8199586838998719881,8199586838998719881,,PRT,4,227.2,2016-12-19,2017-07-11
8200811050369928250,8200811050369928250,,LTU,1,1253.7,2015-09-11,2015-09-11
